经度,纬度,硬件经度,硬件纬度,天气概况,温度,pm25值,云量,相对湿度,降水强度,风力,风向,时间
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:25
121.50407,31.23674,121.51159732,31.22229685,多云,9.0,63.0,0.29,0.54,0.0,10.28,160.7,2017-12-22 10:25
121.51585,31.22019,121.51159732,31.22229685,多云,9.0,63.0,0.29,0.54,0.0,10.28,160.7,2017-12-22 10:25
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:25
121.50407,31.23674,121.51159732,31.22229685,多云,9.0,63.0,0.29,0.54,0.0,10.28,160.7,2017-12-22 10:25
121.51585,31.22019,121.51159732,31.22229685,多云,9.0,63.0,0.29,0.54,0.0,10.28,160.7,2017-12-22 10:25
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:25
121.50407,31.23674,121.51159732,31.22229685,多云,9.0,63.0,0.29,0.54,0.0,10.28,160.7,2017-12-22 10:25
121.51585,31.22019,121.51159732,31.22229685,多云,9.0,63.0,0.29,0.54,0.0,10.28,160.7,2017-12-22 10:25
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:25
121.50407,31.23674,121.51159732,31.22229685,多云,9.0,63.0,0.29,0.54,0.0,10.28,160.7,2017-12-22 10:25
121.51585,31.22019,121.51159732,31.22229685,多云,9.0,63.0,0.29,0.54,0.0,10.28,160.7,2017-12-22 10:25
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:25
121.50407,31.23674,121.51159732,31.22229685,多云,9.0,63.0,0.29,0.54,0.0,10.28,160.7,2017-12-22 10:25
121.51585,31.22019,121.51159732,31.22229685,多云,9.0,63.0,0.29,0.54,0.0,10.28,160.7,2017-12-22 10:25
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:25
121.50407,31.23674,121.51159732,31.22229685,多云,9.0,63.0,0.29,0.54,0.0,10.28,160.7,2017-12-22 10:25
121.51585,31.22019,121.51159732,31.22229685,多云,9.0,63.0,0.29,0.54,0.0,10.28,160.7,2017-12-22 10:25
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:25
121.50407,31.23674,121.51159732,31.22229685,多云,9.0,63.0,0.29,0.54,0.0,10.28,160.7,2017-12-22 10:25
121.51585,31.22019,121.51159732,31.22229685,多云,9.0,63.0,0.29,0.54,0.0,10.28,160.7,2017-12-22 10:25
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:25
121.50407,31.23674,121.51159732,31.22229685,多云,9.0,63.0,0.29,0.54,0.0,10.28,160.7,2017-12-22 10:26
121.51585,31.22019,121.51159732,31.22229685,多云,9.0,63.0,0.29,0.54,0.0,10.28,160.7,2017-12-22 10:26
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:26
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:26
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:26
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:26
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:26
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:26
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:26
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:26
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:26
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:26
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:26
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:26
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:26
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:26
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:26
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:26
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:26
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:26
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:26
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:26
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:26
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:26
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:26
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:26
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:26
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:26
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:26
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:26
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:26
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:26
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:26
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:26
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:26
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:26
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:27
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:27
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:27
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:27
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:27
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:27
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:27
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:27
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:27
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:27
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:27
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:27
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:27
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:28
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:28
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:28
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:28
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:28
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:28
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:28
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:28
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:28
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:28
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:28
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:28
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:28
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:29
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:29
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:29
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:29
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:29
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:29
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:29
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:29
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:29
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:29
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:29
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.28,0.54,0.0,9.91,160.22,2017-12-22 10:29
121.51213,31.20015,121.50773714,31.20221369,多云,9.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:29
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51213,31.20015,121.50773714,31.20221369,多云,10.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:30
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51213,31.20015,121.50773714,31.20221369,多云,10.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:30
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51213,31.20015,121.50773714,31.20221369,多云,10.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:30
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51213,31.20015,121.50773714,31.20221369,多云,10.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:30
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51213,31.20015,121.50773714,31.20221369,多云,10.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:30
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51213,31.20015,121.50773714,31.20221369,多云,10.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:30
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51213,31.20015,121.50773714,31.20221369,多云,10.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:30
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51213,31.20015,121.50773714,31.20221369,多云,10.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:30
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51213,31.20015,121.50773714,31.20221369,多云,10.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:30
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51213,31.20015,121.50773714,31.20221369,多云,10.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:30
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51213,31.20015,121.50773714,31.20221369,多云,10.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:30
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:30
121.51213,31.20015,121.50773714,31.20221369,多云,10.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:30
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:31
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:31
121.51213,31.20015,121.50773714,31.20221369,多云,10.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:31
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:31
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:31
121.51213,31.20015,121.50773714,31.20221369,多云,10.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:31
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:31
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:31
121.51213,31.20015,121.50773714,31.20221369,多云,10.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:31
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:31
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:31
121.51213,31.20015,121.50773714,31.20221369,多云,10.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:31
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:31
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:31
121.51213,31.20015,121.50773714,31.20221369,多云,10.0,63.0,0.27,0.54,0.0,10.03,160.65,2017-12-22 10:31
121.50407,31.23674,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:31
121.51585,31.22019,121.49982792,31.23882266,多云,9.0,63.0,0.27,0.54,0.0,9.85,160.13,2017-12-22 10:31
